container_id,workload_mi,state_size_mb,ram_requirement_mb
193,188039.0,819.0,2546.0
194,48248.0,38.0,266.0
195,45154.0,318.0,601.0
196,114018.0,4199.0,4096.0
197,6645.0,100.0,326.0
198,18232.0,146.0,311.0
199,276305.0,1101.0,2679.0
200,7094.0,87.0,287.0
201,69782.0,551.0,1113.0
202,196840.0,4359.0,7202.0
203,11897.0,150.0,847.0
204,17288.0,410.0,768.0
205,30052.0,147.0,422.0
206,60559.0,435.0,1745.0
207,28443.0,18.0,152.0
208,184450.0,1052.0,2513.0
209,177219.0,1491.0,7259.0
210,45170.0,165.0,237.0
211,130762.0,354.0,551.0
212,19476.0,44.0,188.0
213,43748.0,52.0,490.0
214,17997.0,305.0,1978.0
215,169978.0,2701.0,2135.0
216,199160.0,707.0,1516.0
217,358022.0,1133.0,1397.0
218,17254.0,13.0,466.0
219,24822.0,52.0,67.0
220,20240.0,84.0,102.0
221,55402.0,285.0,900.0
222,27551.0,335.0,1241.0
223,140585.0,393.0,1075.0
224,86424.0,348.0,1938.0
225,8726.0,125.0,198.0
226,25438.0,47.0,279.0
227,141561.0,4797.0,4380.0
228,75578.0,380.0,822.0
229,17116.0,20.0,260.0
230,27336.0,123.0,234.0
231,92166.0,341.0,1027.0
232,27297.0,141.0,274.0
233,61390.0,1311.0,2014.0
234,17247.0,122.0,244.0
235,11157.0,191.0,278.0
236,63087.0,338.0,1639.0
237,21384.0,86.0,112.0
238,222266.0,755.0,1103.0
239,44337.0,594.0,1888.0
240,133371.0,2893.0,3877.0
241,22469.0,23.0,79.0
242,169301.0,3980.0,2329.0
243,19360.0,167.0,115.0
244,26101.0,104.0,615.0
245,16847.0,47.0,151.0
246,97294.0,3158.0,6744.0
247,242328.0,616.0,1854.0
248,6098.0,175.0,109.0
249,77821.0,2536.0,7596.0
250,51423.0,1211.0,2531.0
251,15434.0,60.0,118.0
252,249020.0,534.0,1843.0
253,22504.0,5.0,167.0
254,30107.0,183.0,850.0
255,140998.0,928.0,1090.0
256,22623.0,34.0,483.0
257,24018.0,13.0,154.0
258,71894.0,320.0,1856.0
259,12517.0,198.0,193.0
260,25459.0,27.0,258.0
261,45164.0,369.0,555.0
262,125754.0,345.0,587.0
263,182568.0,4711.0,7969.0
264,96677.0,444.0,1995.0
265,41712.0,53.0,190.0
266,210447.0,664.0,1183.0
267,166057.0,418.0,1953.0
268,48004.0,174.0,424.0
269,75211.0,381.0,922.0
270,203902.0,1585.0,2488.0
271,484849.0,664.0,3683.0
272,7768.0,178.0,306.0
273,42111.0,76.0,371.0
274,44538.0,162.0,363.0
275,12080.0,40.0,234.0
276,284620.0,285.0,2398.0
277,182246.0,4845.0,4793.0
278,50772.0,4280.0,3372.0
279,74114.0,4272.0,6993.0
280,78970.0,1336.0,3959.0
281,218999.0,408.0,2268.0
282,67308.0,108.0,925.0
283,131190.0,4852.0,4051.0
284,4870.0,94.0,222.0
285,47628.0,42.0,408.0
286,31198.0,76.0,348.0
287,44219.0,195.0,488.0
288,20132.0,61.0,146.0
289,19562.0,103.0,408.0
290,40113.0,211.0,1203.0
291,13933.0,48.0,91.0
292,173888.0,2193.0,7040.0
293,20326.0,31.0,288.0
294,40263.0,475.0,1130.0
295,13133.0,31.0,296.0
296,19433.0,148.0,398.0
297,6401.0,134.0,247.0
298,21147.0,142.0,637.0
299,63965.0,430.0,1642.0
300,40856.0,66.0,465.0
301,107832.0,658.0,1222.0
302,68778.0,3742.0,4582.0
303,190216.0,741.0,2955.0
304,9532.0,81.0,128.0
305,5523.0,24.0,257.0
306,216665.0,1542.0,3580.0
307,463127.0,1586.0,3247.0
308,133250.0,989.0,1285.0
309,347262.0,1554.0,2679.0
310,19691.0,108.0,135.0
311,42103.0,78.0,229.0
312,327016.0,1534.0,3402.0
313,6853.0,137.0,481.0
314,45330.0,123.0,347.0
315,235993.0,897.0,2428.0
316,11505.0,82.0,70.0
317,17484.0,62.0,246.0
318,6834.0,41.0,275.0
319,7716.0,57.0,164.0
320,14865.0,195.0,235.0
321,71028.0,245.0,565.0
322,5939.0,134.0,233.0
323,78236.0,343.0,799.0
324,14925.0,89.0,181.0
325,119393.0,4473.0,6363.0
326,39785.0,206.0,1057.0
327,16136.0,57.0,178.0
328,176495.0,780.0,1973.0
329,31898.0,161.0,362.0
330,31656.0,183.0,184.0
331,33420.0,149.0,153.0
332,38372.0,321.0,1449.0
333,13144.0,172.0,297.0
334,448300.0,1168.0,2544.0
335,225777.0,276.0,2304.0
336,293271.0,407.0,2313.0
337,39806.0,35.0,488.0
338,48085.0,219.0,1280.0
339,113633.0,202.0,1174.0
340,53200.0,368.0,751.0
341,12622.0,63.0,139.0
342,23890.0,72.0,162.0
343,182336.0,668.0,1809.0
344,10534.0,54.0,121.0
345,10495.0,96.0,474.0
346,4893.0,61.0,222.0
347,29626.0,97.0,51.0
348,19541.0,195.0,332.0
349,46092.0,270.0,1500.0
350,5521.0,18.0,86.0
351,14083.0,138.0,488.0
352,37887.0,40.0,194.0
353,202123.0,1492.0,3936.0
354,41927.0,271.0,1746.0
355,63796.0,101.0,1693.0
356,20942.0,25.0,215.0
357,20675.0,60.0,137.0
358,49974.0,19.0,491.0
359,298534.0,802.0,1181.0
360,104004.0,720.0,2530.0
361,20693.0,82.0,241.0
362,149783.0,895.0,1751.0
363,359630.0,993.0,2891.0
364,83579.0,587.0,1083.0
365,211227.0,637.0,1889.0
366,129278.0,1405.0,3005.0
367,123528.0,450.0,1314.0
368,46336.0,266.0,538.0
369,51981.0,204.0,1290.0
370,19021.0,78.0,253.0
371,37197.0,109.0,429.0
372,184507.0,1285.0,7728.0
373,27957.0,11.0,284.0
374,177823.0,749.0,2852.0
375,9976.0,34.0,251.0
376,31142.0,27.0,387.0
377,17268.0,89.0,149.0
378,152168.0,1726.0,5151.0
379,94292.0,4174.0,3111.0
380,77405.0,268.0,1709.0
381,21808.0,110.0,145.0
382,145698.0,3061.0,5561.0
383,63325.0,528.0,1117.0
384,139003.0,347.0,855.0
385,10458.0,75.0,263.0
386,150132.0,1382.0,5743.0
387,24078.0,39.0,194.0
388,26280.0,112.0,171.0
389,19975.0,63.0,187.0
390,68257.0,542.0,588.0
391,297313.0,309.0,2390.0
392,24922.0,95.0,390.0
393,101164.0,4275.0,5619.0
394,331355.0,911.0,1238.0
395,55170.0,318.0,1102.0
396,15200.0,77.0,128.0
397,42434.0,137.0,128.0
398,9592.0,61.0,220.0
399,76630.0,569.0,1991.0
400,21332.0,199.0,279.0
401,3684.0,58.0,289.0
402,117505.0,528.0,1845.0
403,163424.0,2390.0,5989.0
404,15297.0,41.0,80.0
405,11859.0,199.0,471.0
406,42891.0,109.0,349.0
407,40456.0,174.0,343.0
408,163722.0,595.0,1353.0
409,89467.0,2441.0,2526.0
410,201836.0,444.0,1794.0
411,191358.0,4493.0,2971.0
412,298785.0,1988.0,3554.0
413,95127.0,378.0,1310.0
414,35344.0,111.0,389.0
415,40551.0,68.0,132.0
416,2641.0,20.0,106.0
417,18045.0,94.0,194.0
418,225491.0,1410.0,1418.0
419,431733.0,976.0,3858.0
420,158550.0,1051.0,1205.0
421,27775.0,54.0,132.0
422,14306.0,15.0,210.0
423,34259.0,39.0,125.0
424,13630.0,50.0,294.0
425,7600.0,142.0,493.0
426,12680.0,24.0,413.0
427,12999.0,141.0,347.0
428,29908.0,82.0,204.0
429,6865.0,67.0,262.0
430,10882.0,178.0,280.0
431,21549.0,89.0,431.0
432,12838.0,97.0,112.0
433,2537.0,30.0,240.0
434,60866.0,533.0,985.0
435,66532.0,783.0,1702.0
436,12399.0,30.0,212.0
437,25642.0,14.0,172.0
438,26210.0,28.0,213.0
439,21915.0,85.0,284.0
440,28774.0,18.0,76.0
441,32078.0,360.0,1156.0
442,42839.0,17.0,461.0
443,25104.0,52.0,147.0
444,354668.0,1421.0,1200.0
445,71772.0,98.0,1982.0
446,152034.0,1167.0,2509.0
447,8244.0,24.0,105.0
448,16240.0,42.0,165.0
449,11792.0,79.0,215.0
450,12835.0,29.0,364.0
451,28553.0,59.0,623.0
452,18295.0,156.0,350.0
453,35031.0,12.0,202.0
454,23690.0,66.0,183.0
455,19500.0,34.0,290.0
456,32085.0,121.0,399.0
457,10764.0,74.0,471.0
458,64252.0,2504.0,5301.0
459,107423.0,760.0,861.0
460,20928.0,52.0,53.0
461,10005.0,83.0,265.0
462,16629.0,113.0,354.0
463,29395.0,76.0,189.0
464,148424.0,1710.0,5270.0
465,286225.0,235.0,1330.0
466,22327.0,83.0,103.0
467,11780.0,75.0,265.0
468,18530.0,53.0,124.0
469,11821.0,28.0,331.0
470,247447.0,328.0,1923.0
471,27268.0,377.0,1988.0
472,23577.0,446.0,1486.0
473,202119.0,786.0,2232.0
474,20992.0,159.0,322.0
475,439219.0,1760.0,3498.0
476,290776.0,494.0,1654.0
477,42889.0,99.0,301.0
478,80514.0,414.0,1583.0
479,25205.0,112.0,1495.0
480,378247.0,505.0,2859.0
481,7077.0,42.0,151.0
482,122146.0,3569.0,2389.0
483,101763.0,492.0,1405.0
484,31972.0,124.0,109.0
485,27422.0,25.0,123.0
486,117845.0,652.0,1276.0
487,5427.0,75.0,109.0
488,3751.0,81.0,242.0
489,285285.0,714.0,1842.0
490,15893.0,22.0,221.0
491,135781.0,3351.0,3107.0
492,76796.0,118.0,536.0
493,209228.0,1277.0,1896.0
494,3572.0,86.0,106.0
495,25574.0,23.0,251.0
496,143109.0,594.0,1447.0
497,185587.0,4638.0,6681.0
498,23434.0,20.0,203.0
499,245303.0,726.0,2913.0
500,13994.0,177.0,893.0
501,17403.0,160.0,490.0
502,271555.0,1767.0,1804.0
503,187266.0,227.0,1125.0
504,101819.0,342.0,973.0
505,62964.0,1947.0,6395.0
506,5584.0,89.0,148.0
507,86067.0,282.0,1596.0
508,147751.0,201.0,1588.0
509,17829.0,49.0,293.0
510,120263.0,218.0,2440.0
511,49772.0,579.0,1318.0
512,18034.0,437.0,1584.0
513,254174.0,639.0,2226.0
514,438767.0,1143.0,1423.0
515,439990.0,1504.0,2387.0
516,34294.0,114.0,125.0
517,17836.0,210.0,1967.0
518,40383.0,48.0,203.0
519,17256.0,77.0,239.0
520,18838.0,347.0,742.0
521,203240.0,801.0,2116.0
522,7934.0,98.0,464.0
523,22583.0,162.0,249.0
524,173315.0,2522.0,6654.0
525,13802.0,45.0,138.0
526,207071.0,708.0,2596.0
527,46413.0,251.0,1337.0
528,19254.0,173.0,462.0
529,12598.0,106.0,339.0
530,77634.0,4576.0,5926.0
531,14329.0,63.0,71.0
532,256793.0,604.0,2934.0
533,68365.0,3901.0,3938.0
534,491913.0,1484.0,1389.0
535,17673.0,55.0,230.0
536,14439.0,82.0,489.0
537,260194.0,633.0,2420.0
538,183657.0,857.0,1919.0
539,9121.0,83.0,270.0
540,66877.0,179.0,631.0
541,15794.0,37.0,239.0
542,38697.0,134.0,348.0
543,395228.0,1709.0,3531.0
544,6400.0,150.0,143.0
545,35885.0,23.0,170.0
546,224162.0,993.0,1145.0
547,36237.0,107.0,222.0
548,2929.0,34.0,213.0
549,26394.0,78.0,247.0
550,34285.0,176.0,100.0
551,25117.0,97.0,446.0
552,19019.0,236.0,1704.0
553,2504.0,45.0,57.0
554,212015.0,1788.0,1877.0
555,42172.0,143.0,436.0
556,143202.0,3237.0,5769.0
557,141935.0,898.0,1225.0
558,148099.0,603.0,1790.0
559,82729.0,575.0,1603.0
560,10323.0,33.0,236.0
561,3806.0,88.0,269.0
562,456921.0,778.0,1237.0
563,17838.0,92.0,207.0
564,30801.0,135.0,201.0
565,18771.0,16.0,73.0
566,227224.0,863.0,2758.0
567,6131.0,142.0,133.0
568,273838.0,1661.0,2806.0
569,58131.0,219.0,1922.0
570,336679.0,1554.0,1712.0
571,69754.0,1937.0,6721.0
572,34350.0,191.0,340.0
573,197576.0,2076.0,4442.0
574,201757.0,1043.0,2417.0
575,139812.0,267.0,1204.0
576,152896.0,586.0,1392.0
577,25136.0,100.0,336.0
578,441654.0,574.0,3500.0
579,5025.0,37.0,251.0
580,14833.0,85.0,118.0
581,167343.0,270.0,2234.0
582,47212.0,446.0,1362.0
583,124032.0,3809.0,7957.0
584,22544.0,149.0,453.0
585,9229.0,69.0,124.0
586,145057.0,675.0,502.0
587,157636.0,4318.0,2243.0
588,21225.0,16.0,146.0
589,12333.0,16.0,155.0
590,27209.0,43.0,130.0
591,287180.0,735.0,2357.0
592,44962.0,124.0,301.0
593,46098.0,126.0,449.0
594,19861.0,75.0,182.0
595,29029.0,37.0,105.0
596,25198.0,26.0,260.0
597,5444.0,58.0,136.0
598,172508.0,1270.0,4324.0
599,23175.0,25.0,317.0
