container_id,workload_mi,state_size_mb,ram_requirement_mb
74,29272.0,140.0,346.0
75,191638.0,4469.0,5818.0
76,18113.0,42.0,211.0
77,41504.0,166.0,350.0
78,48254.0,182.0,178.0
79,6753.0,127.0,235.0
80,75087.0,691.0,535.0
81,16731.0,104.0,377.0
82,33302.0,177.0,394.0
83,29092.0,57.0,156.0
84,66478.0,496.0,1119.0
85,16251.0,120.0,447.0
86,8681.0,70.0,235.0
87,9641.0,181.0,302.0
88,150411.0,916.0,1778.0
89,266371.0,484.0,2914.0
90,18056.0,65.0,162.0
91,32110.0,115.0,185.0
92,24164.0,80.0,73.0
93,147167.0,797.0,584.0
94,44947.0,77.0,147.0
95,247532.0,695.0,1202.0
96,113914.0,1890.0,4380.0
97,56127.0,459.0,850.0
98,36199.0,217.0,1719.0
99,197900.0,4014.0,4258.0
100,39972.0,116.0,270.0
101,76328.0,404.0,881.0
102,26090.0,21.0,148.0
103,243727.0,745.0,1475.0
104,162472.0,429.0,2737.0
105,274534.0,1703.0,3934.0
106,3215.0,93.0,280.0
107,17508.0,97.0,181.0
108,127698.0,436.0,2992.0
109,333726.0,1852.0,1136.0
110,144545.0,723.0,1183.0
111,9767.0,23.0,166.0
112,65233.0,286.0,1041.0
113,29614.0,71.0,184.0
114,23504.0,125.0,208.0
115,42014.0,190.0,390.0
116,172013.0,946.0,2732.0
117,2738.0,41.0,253.0
118,21953.0,152.0,257.0
119,42725.0,99.0,266.0
120,5615.0,24.0,377.0
121,29992.0,100.0,189.0
122,22331.0,77.0,144.0
123,14615.0,17.0,289.0
124,8402.0,69.0,205.0
125,11553.0,274.0,1214.0
126,28407.0,172.0,321.0
127,4475.0,80.0,197.0
128,163271.0,3481.0,6224.0
129,45642.0,127.0,492.0
130,31546.0,85.0,275.0
131,20671.0,108.0,413.0
132,128540.0,3791.0,6779.0
133,141925.0,444.0,887.0
134,13210.0,329.0,1021.0
135,29177.0,97.0,334.0
136,379067.0,770.0,3090.0
137,277293.0,579.0,2335.0
138,32087.0,53.0,429.0
139,17537.0,44.0,135.0
140,29049.0,78.0,458.0
141,27654.0,141.0,116.0
142,185852.0,750.0,2023.0
143,17459.0,163.0,399.0
144,7862.0,40.0,171.0
145,123595.0,472.0,1581.0
146,44035.0,277.0,1570.0
147,126752.0,3128.0,2643.0
148,78956.0,378.0,657.0
149,106593.0,1080.0,3932.0
150,63381.0,3141.0,3399.0
151,15271.0,39.0,212.0
152,8911.0,112.0,335.0
153,51057.0,304.0,1068.0
154,12166.0,66.0,193.0
155,44877.0,199.0,1901.0
156,4850.0,20.0,111.0
157,25823.0,13.0,251.0
158,72774.0,86.0,1287.0
159,58787.0,499.0,1845.0
160,29145.0,87.0,254.0
161,27084.0,147.0,428.0
162,30054.0,119.0,212.0
163,7237.0,36.0,156.0
164,38131.0,111.0,383.0
165,332495.0,732.0,2443.0
166,7332.0,74.0,154.0
167,132338.0,1807.0,6107.0
168,9130.0,70.0,240.0
169,52427.0,407.0,660.0
170,25257.0,97.0,81.0
171,79365.0,142.0,1069.0
172,38350.0,119.0,437.0
173,67956.0,388.0,1699.0
174,12392.0,165.0,366.0
175,139865.0,321.0,1382.0
176,41747.0,93.0,251.0
177,33085.0,113.0,275.0
178,15450.0,181.0,254.0
179,27381.0,64.0,79.0
180,233126.0,1596.0,3081.0
181,24233.0,64.0,183.0
182,135973.0,4991.0,6514.0
183,23800.0,19.0,101.0
184,39311.0,177.0,237.0
185,314593.0,1068.0,2371.0
186,13124.0,81.0,87.0
187,22223.0,73.0,210.0
188,30448.0,146.0,340.0
189,7085.0,91.0,196.0
190,39652.0,180.0,1422.0
191,104485.0,454.0,1417.0
192,71049.0,469.0,1348.0
193,24122.0,7.0,213.0
194,30933.0,125.0,270.0
195,68831.0,460.0,684.0
196,29576.0,85.0,81.0
197,153072.0,449.0,1455.0
198,12621.0,76.0,101.0
199,81019.0,467.0,1796.0
200,269974.0,938.0,1931.0
201,46330.0,122.0,113.0
202,16170.0,120.0,166.0
203,27616.0,39.0,195.0
204,188039.0,819.0,2546.0
205,48248.0,38.0,266.0
206,45154.0,318.0,601.0
207,114018.0,4199.0,4096.0
208,6645.0,100.0,326.0
209,18232.0,146.0,311.0
210,276305.0,1101.0,2679.0
211,7094.0,87.0,287.0
212,69782.0,551.0,1113.0
213,196840.0,4359.0,7202.0
214,11897.0,150.0,847.0
215,17288.0,410.0,768.0
216,30052.0,147.0,422.0
217,60559.0,435.0,1745.0
218,28443.0,18.0,152.0
219,184450.0,1052.0,2513.0
220,177219.0,1491.0,7259.0
221,45170.0,165.0,237.0
222,130762.0,354.0,551.0
223,19476.0,44.0,188.0
224,43748.0,52.0,490.0
225,17997.0,305.0,1978.0
226,169978.0,2701.0,2135.0
227,199160.0,707.0,1516.0
228,358022.0,1133.0,1397.0
229,17254.0,13.0,466.0
230,24822.0,52.0,67.0
231,20240.0,84.0,102.0
232,55402.0,285.0,900.0
233,27551.0,335.0,1241.0
234,140585.0,393.0,1075.0
235,86424.0,348.0,1938.0
236,8726.0,125.0,198.0
237,25438.0,47.0,279.0
238,141561.0,4797.0,4380.0
239,75578.0,380.0,822.0
240,17116.0,20.0,260.0
241,27336.0,123.0,234.0
242,92166.0,341.0,1027.0
243,27297.0,141.0,274.0
244,61390.0,1311.0,2014.0
245,17247.0,122.0,244.0
246,11157.0,191.0,278.0
247,63087.0,338.0,1639.0
248,21384.0,86.0,112.0
249,222266.0,755.0,1103.0
250,44337.0,594.0,1888.0
251,133371.0,2893.0,3877.0
252,22469.0,23.0,79.0
253,169301.0,3980.0,2329.0
254,19360.0,167.0,115.0
255,26101.0,104.0,615.0
256,16847.0,47.0,151.0
257,97294.0,3158.0,6744.0
258,242328.0,616.0,1854.0
259,6098.0,175.0,109.0
260,77821.0,2536.0,7596.0
261,51423.0,1211.0,2531.0
262,15434.0,60.0,118.0
263,249020.0,534.0,1843.0
264,22504.0,5.0,167.0
265,30107.0,183.0,850.0
266,140998.0,928.0,1090.0
267,22623.0,34.0,483.0
268,24018.0,13.0,154.0
269,71894.0,320.0,1856.0
270,12517.0,198.0,193.0
271,25459.0,27.0,258.0
272,45164.0,369.0,555.0
273,125754.0,345.0,587.0
274,182568.0,4711.0,7969.0
275,96677.0,444.0,1995.0
276,41712.0,53.0,190.0
277,210447.0,664.0,1183.0
278,166057.0,418.0,1953.0
279,48004.0,174.0,424.0
280,75211.0,381.0,922.0
281,203902.0,1585.0,2488.0
282,484849.0,664.0,3683.0
283,7768.0,178.0,306.0
284,42111.0,76.0,371.0
285,44538.0,162.0,363.0
286,12080.0,40.0,234.0
287,284620.0,285.0,2398.0
288,182246.0,4845.0,4793.0
289,50772.0,4280.0,3372.0
290,74114.0,4272.0,6993.0
291,78970.0,1336.0,3959.0
292,218999.0,408.0,2268.0
293,67308.0,108.0,925.0
294,131190.0,4852.0,4051.0
295,4870.0,94.0,222.0
296,47628.0,42.0,408.0
297,31198.0,76.0,348.0
298,44219.0,195.0,488.0
299,20132.0,61.0,146.0
300,19562.0,103.0,408.0
301,40113.0,211.0,1203.0
302,13933.0,48.0,91.0
303,173888.0,2193.0,7040.0
304,20326.0,31.0,288.0
305,40263.0,475.0,1130.0
306,13133.0,31.0,296.0
307,19433.0,148.0,398.0
308,6401.0,134.0,247.0
309,21147.0,142.0,637.0
310,63965.0,430.0,1642.0
311,40856.0,66.0,465.0
312,107832.0,658.0,1222.0
313,68778.0,3742.0,4582.0
314,190216.0,741.0,2955.0
315,9532.0,81.0,128.0
316,5523.0,24.0,257.0
317,216665.0,1542.0,3580.0
318,463127.0,1586.0,3247.0
319,133250.0,989.0,1285.0
320,347262.0,1554.0,2679.0
321,19691.0,108.0,135.0
322,42103.0,78.0,229.0
323,327016.0,1534.0,3402.0
324,6853.0,137.0,481.0
325,45330.0,123.0,347.0
326,235993.0,897.0,2428.0
327,11505.0,82.0,70.0
328,17484.0,62.0,246.0
329,6834.0,41.0,275.0
330,7716.0,57.0,164.0
331,14865.0,195.0,235.0
332,71028.0,245.0,565.0
333,5939.0,134.0,233.0
334,78236.0,343.0,799.0
335,14925.0,89.0,181.0
336,119393.0,4473.0,6363.0
337,39785.0,206.0,1057.0
338,16136.0,57.0,178.0
339,176495.0,780.0,1973.0
340,31898.0,161.0,362.0
341,31656.0,183.0,184.0
342,33420.0,149.0,153.0
343,38372.0,321.0,1449.0
344,13144.0,172.0,297.0
345,448300.0,1168.0,2544.0
346,225777.0,276.0,2304.0
347,293271.0,407.0,2313.0
348,39806.0,35.0,488.0
349,48085.0,219.0,1280.0
350,113633.0,202.0,1174.0
351,53200.0,368.0,751.0
352,12622.0,63.0,139.0
353,23890.0,72.0,162.0
354,182336.0,668.0,1809.0
355,10534.0,54.0,121.0
356,10495.0,96.0,474.0
357,4893.0,61.0,222.0
358,29626.0,97.0,51.0
359,19541.0,195.0,332.0
360,46092.0,270.0,1500.0
361,5521.0,18.0,86.0
362,14083.0,138.0,488.0
363,37887.0,40.0,194.0
364,202123.0,1492.0,3936.0
365,41927.0,271.0,1746.0
366,63796.0,101.0,1693.0
367,20942.0,25.0,215.0
368,20675.0,60.0,137.0
369,49974.0,19.0,491.0
370,298534.0,802.0,1181.0
371,104004.0,720.0,2530.0
372,20693.0,82.0,241.0
373,149783.0,895.0,1751.0
374,359630.0,993.0,2891.0
375,83579.0,587.0,1083.0
376,211227.0,637.0,1889.0
377,129278.0,1405.0,3005.0
378,123528.0,450.0,1314.0
379,46336.0,266.0,538.0
380,51981.0,204.0,1290.0
381,19021.0,78.0,253.0
382,37197.0,109.0,429.0
383,184507.0,1285.0,7728.0
384,27957.0,11.0,284.0
385,177823.0,749.0,2852.0
386,9976.0,34.0,251.0
387,31142.0,27.0,387.0
388,17268.0,89.0,149.0
389,152168.0,1726.0,5151.0
390,94292.0,4174.0,3111.0
391,77405.0,268.0,1709.0
392,21808.0,110.0,145.0
393,145698.0,3061.0,5561.0
394,63325.0,528.0,1117.0
395,139003.0,347.0,855.0
396,10458.0,75.0,263.0
397,150132.0,1382.0,5743.0
398,24078.0,39.0,194.0
399,26280.0,112.0,171.0
